,id,B,S,size,density,iterations,file,density_evolution
37,37,4,4,10,0.5,10,./data2/dataset3/individuals/ca_37,"[0.0048, 0.0063, 0.0081, 0.0093, 0.0099, 0.01, 0.01, 0.01, 0.01, 0.01]"
38,38,6,4,10,0.5,10,./data2/dataset3/individuals/ca_38,"[0.005, 0.0042, 0.0036, 0.003, 0.0025, 0.0022, 0.002, 0.0019, 0.0019, 0.0019]"
39,39,4,3,10,0.5,10,./data2/dataset3/individuals/ca_39,"[0.0054, 0.0078, 0.009, 0.0096, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
40,40,4,4,10,0.5,10,./data2/dataset3/individuals/ca_40,"[0.0046, 0.006, 0.0076, 0.0082, 0.0089, 0.0094, 0.0099, 0.01, 0.01, 0.01]"
41,41,8,4,10,0.5,10,./data2/dataset3/individuals/ca_41,"[0.0052, 0.003, 0.002, 0.0014, 0.001, 0.0006, 0.0003, 0.0, 0.0, 0.0]"
42,42,3,7,10,0.5,10,./data2/dataset3/individuals/ca_42,"[0.0052, 0.0046, 0.0051, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049]"
43,43,5,5,10,0.5,10,./data2/dataset3/individuals/ca_43,"[0.0059, 0.0058, 0.0054, 0.0047, 0.0039, 0.0032, 0.0026, 0.0019, 0.0013, 0.0006]"
44,44,0,1,10,0.5,10,./data2/dataset3/individuals/ca_44,"[0.0047, 0.0099, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
45,45,5,9,10,0.5,10,./data2/dataset3/individuals/ca_45,"[0.0055, 0.0023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
46,46,3,0,10,0.5,10,./data2/dataset3/individuals/ca_46,"[0.0053, 0.0097, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
47,47,5,0,10,0.5,10,./data2/dataset3/individuals/ca_47,"[0.0056, 0.0082, 0.0094, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
48,48,1,2,10,0.5,10,./data2/dataset3/individuals/ca_48,"[0.0044, 0.0097, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
49,49,4,2,10,0.5,10,./data2/dataset3/individuals/ca_49,"[0.0052, 0.0089, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
50,50,0,3,10,0.5,10,./data2/dataset3/individuals/ca_50,"[0.0041, 0.0091, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
51,51,2,0,10,0.5,10,./data2/dataset3/individuals/ca_51,"[0.0049, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
52,52,7,5,10,0.5,10,./data2/dataset3/individuals/ca_52,"[0.0059, 0.004, 0.0028, 0.002, 0.0013, 0.0006, 0.0, 0.0, 0.0, 0.0]"
53,53,9,0,10,0.5,10,./data2/dataset3/individuals/ca_53,"[0.0051, 0.0051, 0.0051, 0.0051, 0.0051, 0.0051, 0.0051, 0.0051, 0.0051, 0.0051]"
54,54,2,7,10,0.5,10,./data2/dataset3/individuals/ca_54,"[0.0051, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005]"
55,55,2,9,10,0.5,10,./data2/dataset3/individuals/ca_55,"[0.0052, 0.0048, 0.0051, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049]"
56,56,2,3,10,0.5,10,./data2/dataset3/individuals/ca_56,"[0.0053, 0.0091, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
57,57,3,2,10,0.5,10,./data2/dataset3/individuals/ca_57,"[0.0048, 0.009, 0.0099, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
58,58,3,4,10,0.5,10,./data2/dataset3/individuals/ca_58,"[0.0046, 0.0067, 0.0086, 0.0097, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
59,59,1,2,10,0.5,10,./data2/dataset3/individuals/ca_59,"[0.0049, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
60,60,9,1,10,0.5,10,./data2/dataset3/individuals/ca_60,"[0.0053, 0.0053, 0.0053, 0.0053, 0.0053, 0.0053, 0.0053, 0.0053, 0.0053, 0.0053]"
61,61,4,6,10,0.5,10,./data2/dataset3/individuals/ca_61,"[0.0061, 0.0051, 0.0044, 0.004, 0.0038, 0.0033, 0.0027, 0.0019, 0.0014, 0.0009]"
62,62,8,2,10,0.5,10,./data2/dataset3/individuals/ca_62,"[0.0053, 0.0052, 0.0052, 0.0052, 0.0052, 0.0052, 0.0052, 0.0052, 0.0052, 0.0052]"
63,63,3,0,10,0.5,10,./data2/dataset3/individuals/ca_63,"[0.0047, 0.009, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
64,64,0,6,10,0.5,10,./data2/dataset3/individuals/ca_64,"[0.0048, 0.0059, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005]"
65,65,0,6,10,0.5,10,./data2/dataset3/individuals/ca_65,"[0.0054, 0.0058, 0.0059, 0.0051, 0.0052, 0.0048, 0.0052, 0.0048, 0.0052, 0.0048]"
66,66,3,3,10,0.5,10,./data2/dataset3/individuals/ca_66,"[0.0053, 0.0092, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
67,67,8,8,10,0.5,10,./data2/dataset3/individuals/ca_67,"[0.0042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
68,68,8,2,10,0.5,10,./data2/dataset3/individuals/ca_68,"[0.0049, 0.0048, 0.0047, 0.0047, 0.0047, 0.0047, 0.0047, 0.0047, 0.0047, 0.0047]"
69,69,3,2,10,0.5,10,./data2/dataset3/individuals/ca_69,"[0.0043, 0.0081, 0.0094, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
70,70,0,8,10,0.5,10,./data2/dataset3/individuals/ca_70,"[0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005]"
71,71,8,3,10,0.5,10,./data2/dataset3/individuals/ca_71,"[0.0055, 0.0049, 0.0046, 0.0044, 0.0044, 0.0044, 0.0044, 0.0044, 0.0044, 0.0044]"
72,72,8,2,10,0.5,10,./data2/dataset3/individuals/ca_72,"[0.0056, 0.0056, 0.0056, 0.0056, 0.0056, 0.0056, 0.0056, 0.0056, 0.0056, 0.0056]"
73,73,8,4,10,0.5,10,./data2/dataset3/individuals/ca_73,"[0.0049, 0.0024, 0.0012, 0.0005, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0]"
74,74,3,0,10,0.5,10,./data2/dataset3/individuals/ca_74,"[0.0053, 0.0094, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
75,75,4,3,10,0.5,10,./data2/dataset3/individuals/ca_75,"[0.0048, 0.0074, 0.0086, 0.0099, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
76,76,6,9,10,0.5,10,./data2/dataset3/individuals/ca_76,"[0.0055, 0.0011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
77,77,8,0,10,0.5,10,./data2/dataset3/individuals/ca_77,"[0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005]"
78,78,8,5,10,0.5,10,./data2/dataset3/individuals/ca_78,"[0.0059, 0.0029, 0.0013, 0.0007, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0]"
79,79,9,0,10,0.5,10,./data2/dataset3/individuals/ca_79,"[0.0045, 0.0045, 0.0045, 0.0045, 0.0045, 0.0045, 0.0045, 0.0045, 0.0045, 0.0045]"
80,80,9,6,10,0.5,10,./data2/dataset3/individuals/ca_80,"[0.0048, 0.0007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
81,81,5,3,10,0.5,10,./data2/dataset3/individuals/ca_81,"[0.005, 0.006, 0.007, 0.0074, 0.0076, 0.0077, 0.0079, 0.008, 0.0081, 0.0081]"
82,82,1,8,10,0.5,10,./data2/dataset3/individuals/ca_82,"[0.0043, 0.0057, 0.0043, 0.0057, 0.0043, 0.0057, 0.0043, 0.0057, 0.0043, 0.0057]"
83,83,0,4,10,0.5,10,./data2/dataset3/individuals/ca_83,"[0.0051, 0.0081, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
84,84,9,6,10,0.5,10,./data2/dataset3/individuals/ca_84,"[0.0054, 0.0015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
85,85,5,7,10,0.5,10,./data2/dataset3/individuals/ca_85,"[0.0048, 0.002, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86,86,8,8,10,0.5,10,./data2/dataset3/individuals/ca_86,"[0.0062, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87,87,9,2,10,0.5,10,./data2/dataset3/individuals/ca_87,"[0.0051, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005]"
88,88,8,6,10,0.5,10,./data2/dataset3/individuals/ca_88,"[0.0047, 0.0006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89,89,6,9,10,0.5,10,./data2/dataset3/individuals/ca_89,"[0.0053, 0.0009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
90,90,1,6,10,0.5,10,./data2/dataset3/individuals/ca_90,"[0.0054, 0.0058, 0.0057, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049]"
91,91,8,8,10,0.5,10,./data2/dataset3/individuals/ca_91,"[0.0055, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
92,92,3,2,10,0.5,10,./data2/dataset3/individuals/ca_92,"[0.0042, 0.0085, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
93,93,3,6,10,0.5,10,./data2/dataset3/individuals/ca_93,"[0.0042, 0.0043, 0.0049, 0.0048, 0.0052, 0.0048, 0.0052, 0.0048, 0.0052, 0.0048]"
94,94,3,6,10,0.5,10,./data2/dataset3/individuals/ca_94,"[0.0049, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049]"
95,95,5,7,10,0.5,10,./data2/dataset3/individuals/ca_95,"[0.0049, 0.0015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
96,96,0,8,10,0.5,10,./data2/dataset3/individuals/ca_96,"[0.0054, 0.0046, 0.0054, 0.0046, 0.0054, 0.0046, 0.0054, 0.0046, 0.0054, 0.0046]"
97,97,4,6,10,0.5,10,./data2/dataset3/individuals/ca_97,"[0.0054, 0.0043, 0.0042, 0.0039, 0.0039, 0.0035, 0.0031, 0.0026, 0.0019, 0.0014]"
98,98,5,8,10,0.5,10,./data2/dataset3/individuals/ca_98,"[0.0056, 0.0019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99,99,2,3,10,0.5,10,./data2/dataset3/individuals/ca_99,"[0.0054, 0.0097, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
100,100,9,7,10,0.5,10,./data2/dataset3/individuals/ca_100,"[0.0047, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
101,101,5,3,10,0.5,10,./data2/dataset3/individuals/ca_101,"[0.0047, 0.0051, 0.0052, 0.0053, 0.0054, 0.0056, 0.0057, 0.0058, 0.0058, 0.0058]"
102,102,4,5,10,0.5,10,./data2/dataset3/individuals/ca_102,"[0.0064, 0.0075, 0.0084, 0.0093, 0.0099, 0.01, 0.01, 0.01, 0.01, 0.01]"
103,103,3,3,10,0.5,10,./data2/dataset3/individuals/ca_103,"[0.0043, 0.0073, 0.0098, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
104,104,7,9,10,0.5,10,./data2/dataset3/individuals/ca_104,"[0.0057, 0.0005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
105,105,9,9,10,0.5,10,./data2/dataset3/individuals/ca_105,"[0.0055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
106,106,7,3,10,0.5,10,./data2/dataset3/individuals/ca_106,"[0.0045, 0.003, 0.0023, 0.002, 0.0017, 0.0017, 0.0017, 0.0017, 0.0017, 0.0017]"
107,107,2,3,10,0.5,10,./data2/dataset3/individuals/ca_107,"[0.0051, 0.0092, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
108,108,9,7,10,0.5,10,./data2/dataset3/individuals/ca_108,"[0.0048, 0.0005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
109,109,7,5,10,0.5,10,./data2/dataset3/individuals/ca_109,"[0.0053, 0.0016, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110,110,1,2,10,0.5,10,./data2/dataset3/individuals/ca_110,"[0.0054, 0.0099, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
111,111,2,8,10,0.5,10,./data2/dataset3/individuals/ca_111,"[0.0053, 0.0047, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005]"
112,112,1,5,10,0.5,10,./data2/dataset3/individuals/ca_112,"[0.0055, 0.0074, 0.0093, 0.0099, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
113,113,8,4,10,0.5,10,./data2/dataset3/individuals/ca_113,"[0.0048, 0.0025, 0.0009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114,114,0,2,10,0.5,10,./data2/dataset3/individuals/ca_114,"[0.0051, 0.0097, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
115,115,5,5,10,0.5,10,./data2/dataset3/individuals/ca_115,"[0.0042, 0.0017, 0.0005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116,116,0,8,10,0.5,10,./data2/dataset3/individuals/ca_116,"[0.0058, 0.0042, 0.0058, 0.0042, 0.0058, 0.0042, 0.0058, 0.0042, 0.0058, 0.0042]"
117,117,1,1,10,0.5,10,./data2/dataset3/individuals/ca_117,"[0.0052, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
118,118,0,3,10,0.5,10,./data2/dataset3/individuals/ca_118,"[0.0054, 0.0096, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
119,119,8,8,10,0.5,10,./data2/dataset3/individuals/ca_119,"[0.0052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
120,120,4,4,10,0.5,10,./data2/dataset3/individuals/ca_120,"[0.0052, 0.0068, 0.0083, 0.0094, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
121,121,0,9,10,0.5,10,./data2/dataset3/individuals/ca_121,"[0.0042, 0.0058, 0.0042, 0.0058, 0.0042, 0.0058, 0.0042, 0.0058, 0.0042, 0.0058]"
122,122,3,7,10,0.5,10,./data2/dataset3/individuals/ca_122,"[0.0055, 0.0043, 0.0051, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049]"
123,123,3,2,10,0.5,10,./data2/dataset3/individuals/ca_123,"[0.0045, 0.0092, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
124,124,1,1,10,0.5,10,./data2/dataset3/individuals/ca_124,"[0.004, 0.0095, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
125,125,2,1,10,0.5,10,./data2/dataset3/individuals/ca_125,"[0.0059, 0.0099, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
126,126,4,2,10,0.5,10,./data2/dataset3/individuals/ca_126,"[0.0047, 0.0077, 0.0091, 0.0098, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
127,127,5,5,10,0.5,10,./data2/dataset3/individuals/ca_127,"[0.0061, 0.0067, 0.007, 0.0076, 0.0079, 0.0083, 0.0082, 0.0083, 0.0082, 0.0083]"
128,128,5,2,10,0.5,10,./data2/dataset3/individuals/ca_128,"[0.0047, 0.0061, 0.0067, 0.007, 0.0071, 0.0071, 0.0071, 0.0071, 0.0071, 0.0071]"
129,129,5,7,10,0.5,10,./data2/dataset3/individuals/ca_129,"[0.005, 0.0018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
130,130,7,6,10,0.5,10,./data2/dataset3/individuals/ca_130,"[0.0051, 0.0009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
131,131,1,6,10,0.5,10,./data2/dataset3/individuals/ca_131,"[0.0042, 0.0058, 0.0058, 0.0045, 0.0055, 0.0045, 0.0055, 0.0045, 0.0055, 0.0045]"
132,132,7,2,10,0.5,10,./data2/dataset3/individuals/ca_132,"[0.0049, 0.0046, 0.0045, 0.0045, 0.0045, 0.0045, 0.0045, 0.0045, 0.0045, 0.0045]"
133,133,3,1,10,0.5,10,./data2/dataset3/individuals/ca_133,"[0.0049, 0.0091, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
134,134,9,5,10,0.5,10,./data2/dataset3/individuals/ca_134,"[0.0046, 0.0007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
135,135,9,9,10,0.5,10,./data2/dataset3/individuals/ca_135,"[0.0054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
136,136,2,0,10,0.5,10,./data2/dataset3/individuals/ca_136,"[0.0053, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
137,137,9,1,10,0.5,10,./data2/dataset3/individuals/ca_137,"[0.0046, 0.0044, 0.0044, 0.0044, 0.0044, 0.0044, 0.0044, 0.0044, 0.0044, 0.0044]"
138,138,9,0,10,0.5,10,./data2/dataset3/individuals/ca_138,"[0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006]"
139,139,6,0,10,0.5,10,./data2/dataset3/individuals/ca_139,"[0.0059, 0.0069, 0.0072, 0.0075, 0.0076, 0.0078, 0.0079, 0.0079, 0.0079, 0.0079]"
140,140,4,8,10,0.5,10,./data2/dataset3/individuals/ca_140,"[0.0055, 0.0033, 0.0024, 0.0014, 0.0006, 0.0003, 0.0, 0.0, 0.0, 0.0]"
141,141,4,3,10,0.5,10,./data2/dataset3/individuals/ca_141,"[0.0046, 0.0067, 0.0079, 0.0086, 0.0093, 0.0099, 0.01, 0.01, 0.01, 0.01]"
142,142,3,8,10,0.5,10,./data2/dataset3/individuals/ca_142,"[0.0058, 0.004, 0.0045, 0.0046, 0.0051, 0.0049, 0.0051, 0.0049, 0.0051, 0.0049]"
143,143,8,7,10,0.5,10,./data2/dataset3/individuals/ca_143,"[0.0053, 0.0005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
144,144,0,3,10,0.5,10,./data2/dataset3/individuals/ca_144,"[0.0049, 0.0092, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
145,145,8,7,10,0.5,10,./data2/dataset3/individuals/ca_145,"[0.0055, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
146,146,7,1,10,0.5,10,./data2/dataset3/individuals/ca_146,"[0.0047, 0.0047, 0.0047, 0.0047, 0.0047, 0.0047, 0.0047, 0.0047, 0.0047, 0.0047]"
147,147,8,4,10,0.5,10,./data2/dataset3/individuals/ca_147,"[0.0045, 0.0016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
148,148,7,0,10,0.5,10,./data2/dataset3/individuals/ca_148,"[0.0048, 0.0048, 0.0048, 0.0048, 0.0048, 0.0048, 0.0048, 0.0048, 0.0048, 0.0048]"
149,149,4,9,10,0.5,10,./data2/dataset3/individuals/ca_149,"[0.0056, 0.0039, 0.0025, 0.0013, 0.0005, 0.0, 0.0, 0.0, 0.0, 0.0]"
150,150,0,6,10,0.5,10,./data2/dataset3/individuals/ca_150,"[0.0049, 0.006, 0.0056, 0.0051, 0.0052, 0.0048, 0.0052, 0.0048, 0.0052, 0.0048]"
151,151,4,2,10,0.5,10,./data2/dataset3/individuals/ca_151,"[0.006, 0.0096, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
