,id,B,S,size,density,iterations,file,density_evolution
32,32,9,9,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_32,"[0.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
33,33,3,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_33,"[0.46, 0.48, 0.52, 0.48, 0.52, 0.48, 0.52, 0.48, 0.52, 0.48]"
34,34,7,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_34,"[0.45, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43]"
35,35,0,3,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_35,"[0.53, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
36,36,5,9,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_36,"[0.38, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
37,37,4,4,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_37,"[0.47, 0.58, 0.71, 0.79, 0.9, 0.98, 1.0, 1.0, 1.0, 1.0]"
38,38,6,4,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_38,"[0.45, 0.3, 0.26, 0.22, 0.19, 0.17, 0.15, 0.14, 0.13, 0.12]"
39,39,4,3,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_39,"[0.53, 0.86, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
40,40,4,4,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_40,"[0.54, 0.73, 0.88, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
41,41,8,4,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_41,"[0.47, 0.29, 0.15, 0.08, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0]"
42,42,3,7,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_42,"[0.47, 0.5, 0.48, 0.52, 0.48, 0.52, 0.48, 0.52, 0.48, 0.52]"
43,43,5,5,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_43,"[0.5, 0.33, 0.2, 0.12, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0]"
44,44,0,1,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_44,"[0.49, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
45,45,5,9,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_45,"[0.58, 0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
46,46,3,0,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_46,"[0.57, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
47,47,5,0,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_47,"[0.48, 0.65, 0.81, 0.91, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0]"
48,48,1,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_48,"[0.43, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
49,49,4,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_49,"[0.41, 0.63, 0.77, 0.91, 0.97, 1.0, 1.0, 1.0, 1.0, 1.0]"
50,50,0,3,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_50,"[0.44, 0.92, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
51,51,2,0,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_51,"[0.48, 0.97, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
52,52,7,5,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_52,"[0.42, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
53,53,9,0,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_53,"[0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54]"
54,54,2,7,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_54,"[0.54, 0.47, 0.53, 0.47, 0.53, 0.47, 0.53, 0.47, 0.53, 0.47]"
55,55,2,9,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_55,"[0.47, 0.48, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
56,56,2,3,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_56,"[0.44, 0.86, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
57,57,3,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_57,"[0.53, 0.97, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
58,58,3,4,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_58,"[0.41, 0.6, 0.78, 0.93, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0]"
59,59,1,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_59,"[0.52, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
60,60,9,1,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_60,"[0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52]"
61,61,4,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_61,"[0.48, 0.41, 0.41, 0.36, 0.35, 0.28, 0.25, 0.24, 0.21, 0.18]"
62,62,8,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_62,"[0.56, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55]"
63,63,3,0,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_63,"[0.59, 0.97, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
64,64,0,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_64,"[0.49, 0.55, 0.55, 0.48, 0.52, 0.48, 0.52, 0.48, 0.52, 0.48]"
65,65,0,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_65,"[0.57, 0.53, 0.54, 0.46, 0.54, 0.46, 0.54, 0.46, 0.54, 0.46]"
66,66,3,3,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_66,"[0.42, 0.79, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
67,67,8,8,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_67,"[0.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
68,68,8,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_68,"[0.43, 0.36, 0.32, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31]"
69,69,3,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_69,"[0.56, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
70,70,0,8,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_70,"[0.53, 0.47, 0.53, 0.47, 0.53, 0.47, 0.53, 0.47, 0.53, 0.47]"
71,71,8,3,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_71,"[0.49, 0.42, 0.4, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39]"
72,72,8,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_72,"[0.5, 0.49, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48]"
73,73,8,4,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_73,"[0.49, 0.34, 0.25, 0.18, 0.14, 0.11, 0.09, 0.07, 0.04, 0.0]"
74,74,3,0,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_74,"[0.43, 0.91, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
75,75,4,3,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_75,"[0.52, 0.84, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
76,76,6,9,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_76,"[0.46, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
77,77,8,0,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_77,"[0.42, 0.42, 0.42, 0.42, 0.42, 0.42, 0.42, 0.42, 0.42, 0.42]"
78,78,8,5,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_78,"[0.52, 0.13, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
79,79,9,0,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_79,"[0.39, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39]"
80,80,9,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_80,"[0.51, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
81,81,5,3,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_81,"[0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]"
82,82,1,8,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_82,"[0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49]"
83,83,0,4,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_83,"[0.58, 0.89, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
84,84,9,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_84,"[0.51, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
85,85,5,7,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_85,"[0.56, 0.29, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86,86,8,8,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_86,"[0.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87,87,9,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_87,"[0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55]"
88,88,8,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_88,"[0.54, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89,89,6,9,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_89,"[0.52, 0.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
90,90,1,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_90,"[0.45, 0.6, 0.52, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
91,91,8,8,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_91,"[0.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
92,92,3,2,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_92,"[0.57, 0.97, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
93,93,3,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_93,"[0.45, 0.45, 0.54, 0.46, 0.54, 0.46, 0.54, 0.46, 0.54, 0.46]"
94,94,3,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_94,"[0.55, 0.53, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51]"
95,95,5,7,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_95,"[0.52, 0.22, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
96,96,0,8,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_96,"[0.53, 0.48, 0.52, 0.48, 0.52, 0.48, 0.52, 0.48, 0.52, 0.48]"
97,97,4,6,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_97,"[0.53, 0.48, 0.41, 0.35, 0.28, 0.2, 0.11, 0.05, 0.01, 0.0]"
98,98,5,8,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_98,"[0.54, 0.21, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99,99,2,3,10,0.5,10,./data/datasets/BTST/dataset3/individuals/ca_99,"[0.55, 0.91, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
