,id,B,S,size,density,iterations,file,density_evolution
106,16,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_16,"[0.52, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09]"
107,17,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_17,"[0.6, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03]"
108,18,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_18,"[0.49, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09]"
109,19,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_19,"[0.53, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]"
110,20,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_20,"[0.49, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04]"
111,21,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_21,"[0.52, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07]"
112,22,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_22,"[0.42, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13]"
113,23,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_23,"[0.55, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02]"
114,24,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_24,"[0.62, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
115,25,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_25,"[0.44, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09]"
116,26,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_26,"[0.54, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03]"
117,27,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_27,"[0.57, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03]"
118,28,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_28,"[0.43, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]"
119,29,9,3,10,0.5,10,./data/dataset6/individuals/ca_pair_3_29,"[0.5, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09]"
120,0,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_0,"[0.52, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15]"
121,1,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_1,"[0.58, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07]"
122,2,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_2,"[0.51, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21]"
123,3,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_3,"[0.52, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15]"
124,4,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_4,"[0.52, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17]"
125,5,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_5,"[0.49, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17]"
126,6,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_6,"[0.46, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
127,7,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_7,"[0.49, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22]"
128,8,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_8,"[0.45, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24]"
129,9,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_9,"[0.43, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24]"
130,10,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_10,"[0.55, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09]"
131,11,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_11,"[0.56, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15]"
132,12,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_12,"[0.55, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13]"
133,13,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_13,"[0.48, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14]"
134,14,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_14,"[0.51, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21]"
135,15,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_15,"[0.49, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17]"
136,16,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_16,"[0.45, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13]"
137,17,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_17,"[0.48, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24]"
138,18,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_18,"[0.47, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24]"
139,19,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_19,"[0.44, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23]"
140,20,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_20,"[0.57, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08]"
141,21,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_21,"[0.47, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21]"
142,22,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_22,"[0.54, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14]"
143,23,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_23,"[0.6, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06]"
144,24,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_24,"[0.56, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]"
145,25,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_25,"[0.55, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17]"
146,26,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_26,"[0.51, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17]"
147,27,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_27,"[0.52, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17, 0.17]"
148,28,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_28,"[0.49, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23]"
149,29,9,4,10,0.5,10,./data/dataset6/individuals/ca_pair_4_29,"[0.55, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15]"
150,0,9,5,10,0.5,10,./data/dataset6/individuals/ca_pair_5_0,"[0.51, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37]"
151,1,9,5,10,0.5,10,./data/dataset6/individuals/ca_pair_5_1,"[0.44, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37]"
152,2,9,5,10,0.5,10,./data/dataset6/individuals/ca_pair_5_2,"[0.5, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35]"
